,Month,WeekOfMonth,DayOfWeek,Make_Honda,Make_Toyota,Make_Ford,Make_Mazda,Make_Chevrolet,Make_Pontiac,Make_Accura,Make_Dodge,Make_Mercury,Make_Jaguar,Make_Nisson,Make_VW,Make_Saab,Make_Saturn,Make_Porche,Make_BMW,Make_Mecedes,Make_Ferrari,Make_Lexus,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus_Single,MaritalStatus_Married,MaritalStatus_Widow,MaritalStatus_Divorced,Age,Fault,PolicyType_Sport - Liability,PolicyType_Sport - Collision,PolicyType_Sedan - Liability,PolicyType_Utility - All Perils,PolicyType_Sedan - All Perils,PolicyType_Sedan - Collision,PolicyType_Utility - Collision,PolicyType_Utility - Liability,PolicyType_Sport - All Perils,VehicleCategory_Sport,VehicleCategory_Utility,VehicleCategory_Sedan,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy_Liability,BasePolicy_Collision,BasePolicy_All Perils,,FraudFound_P
7747,11,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,4,0,1,0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,7749,7,400,1,31,31,2,7,33,0,0,1,3,0,1,1995,0,1,0,,0
7748,11,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,4,0,1,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,7750,5,400,3,31,31,2,3,28,0,0,1,3,6,3.5,1995,0,1,0,,0
7749,11,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,2,0,1,0,0,0,45,0,0,0,0,0,0,1,0,0,0,0,0,1,34500,7751,16,400,3,31,31,1,6,38,0,0,1,1,0,1,1995,0,1,0,,0
7750,11,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,2,0,0,1,0,0,32,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,7752,9,400,4,31,31,1,7,33,0,0,1,0,0,1,1995,1,0,0,,0
7751,10,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,3,0,0,1,0,0,51,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,7753,15,500,4,31,31,2,8,45.5,0,0,1,6,2.5,1,1995,0,1,0,,0
7752,10,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,5,0,0,1,0,0,31,1,0,1,0,0,0,0,0,0,0,1,0,0,69001,7754,4,400,2,31,31,0,5,33,0,0,1,0,0,1,1995,0,1,0,,0
7753,9,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,1,0,0,1,0,0,46,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,7755,11,400,2,31,31,2,8,45.5,0,0,1,0,0,1,1995,1,0,0,,0
7754,8,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,1,1,0,0,0,31,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,7756,13,400,2,31,31,0,6,33,0,0,1,0,0,1,1995,0,1,0,,0
7755,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,2,0,0,1,0,0,61,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,7757,16,400,2,31,31,2,8,58,0,0,1,6,0,1,1995,0,0,1,,0
7756,7,4,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,4,0,0,1,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,7758,12,400,4,31,31,2,8,66,0,0,1,0,0,1,1995,0,1,0,,0
7757,7,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,4,0,0,1,0,0,35,0,0,0,1,0,0,0,0,0,0,1,0,0,24500,7759,5,400,2,31,31,2,6,33,0,0,1,0,0,1,1995,1,0,0,,0
7758,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,4,0,0,1,0,0,44,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,7760,14,400,4,31,31,1,8,38,0,0,1,3,0,1,1995,1,0,0,,0
7759,7,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,3,0,1,0,0,0,31,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,7761,10,400,4,31,31,2,6,33,0,0,1,0,0,1,1995,1,0,0,,0
7760,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,3,0,0,1,0,0,39,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,7762,8,400,1,31,31,0,7,38,0,0,1,0,0,1,1995,0,1,0,,0
7761,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,1,1,0,0,0,46,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,7763,3,400,1,31,31,0,6,45.5,0,0,1,1,0,1,1995,0,0,1,,0
7762,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1,0,0,0,54,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,7764,1,400,4,31,31,0,8,45.5,0,0,1,6,0,1,1995,0,1,0,,0
7763,6,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,1,1,0,0,0,25,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,7765,15,400,2,31,31,0,5,28,0,0,1,0,0,1,1995,0,1,0,,0
7764,6,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,1,0,0,54,1,0,0,0,0,0,1,0,0,0,0,0,1,69001,7766,16,400,1,31,31,1,8,45.5,0,0,1,6,0,1,1995,0,1,0,,0
7765,5,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,0,1,0,0,51,1,0,0,0,0,1,0,0,0,0,0,0,1,69001,7767,7,400,1,31,31,1,8,45.5,0,0,1,6,0,1,1995,0,0,1,,0
7766,5,3,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,0,1,0,0,0,32,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,7768,3,400,1,31,31,2,6,33,0,0,1,0,0,1,1995,1,0,0,,0
7767,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,0,1,0,0,33,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,7769,15,400,3,31,31,1,6,33,0,0,1,3,0,1,1995,0,1,0,,0
7768,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,1,0,0,33,1,0,0,0,0,1,0,0,0,0,0,0,1,19999,7770,2,400,1,31,31,0,6,33,0,0,1,1,0,1,1995,0,0,1,,0
7769,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,1,0,1,0,0,0,72,1,0,0,0,1,0,0,0,0,0,0,1,0,69001,7771,6,400,4,31,31,5,8,66,0,0,1,1,6,2,1995,0,0,1,,0
7770,12,3,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3,1,0,1,0,0,61,1,0,0,1,0,0,0,0,0,0,1,0,0,19999,7772,14,400,4,31,31,0,7,58,0,0,1,0,0,1,1995,1,0,0,,0
7771,9,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,9,4,1,0,1,0,0,42,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,7773,14,400,2,31,31,2,6,38,0,0,1,0,0,1,1995,0,1,0,,0
7772,12,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,4,0,0,1,0,0,39,1,0,0,0,0,1,0,0,0,0,0,0,1,19999,7774,12,400,4,31,31,0,7,38,0,0,1,1,0,1,1995,0,0,1,,0
7773,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,1,0,1,0,0,27,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,7775,3,400,4,31,31,0,7,33,0,0,1,0,0,1,1995,1,0,0,,0
7774,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,0,0,1,0,0,52,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,7776,4,400,4,31,31,2,7,45.5,0,0,1,6,0,1,1995,1,0,0,,0
7775,2,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,1,0,0,61,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,7777,8,400,1,31,31,0,8,58,0,0,1,0,0,1,1995,1,0,0,,0
7776,3,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,0,0,1,0,0,63,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,7778,6,400,1,31,31,0,8,58,0,0,1,6,0,1,1995,0,0,1,,0
7777,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,1,0,0,41,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,7779,11,400,3,31,31,5,7,38,0,0,1,0,0,1,1995,1,0,0,,0
7778,6,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,1,0,0,62,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,7780,1,400,1,31,31,1,6,58,0,0,1,0,0,1,1995,0,1,0,,0
7779,8,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,4,0,0,1,0,0,35,0,0,0,0,0,0,1,0,0,0,0,0,1,49500,7781,15,400,4,31,31,2,6,33,0,0,0,1,0,1,1995,0,1,0,,0
7780,8,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,8,3,0,0,1,0,0,34,1,0,0,0,0,0,1,0,0,0,0,0,1,49500,7782,5,700,2,31,31,2,7,33,0,0,1,0,0,1,1995,0,1,0,,0
7781,10,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,2,1,1,0,0,0,32,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,7783,14,400,4,31,31,2,5,33,0,0,1,0,0,1,1995,1,0,0,,0
7782,10,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,4,0,1,0,0,0,24,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,7784,7,400,4,31,31,2,5,28,0,0,1,6,0,1,1995,0,0,1,,0
7783,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,10,1,0,0,1,0,0,50,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,7785,8,400,1,31,31,5,7,45.5,0,0,1,0,0,1,1995,1,0,0,,0
7784,6,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,3,0,0,1,0,0,45,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,7786,14,400,4,31,31,2,8,38,0,0,1,1,0,1,1995,0,1,0,,0
7785,6,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,4,0,0,1,0,0,32,1,0,1,0,0,0,0,0,0,0,1,0,0,69001,7787,7,400,1,31,31,1,7,33,0,0,1,0,0,1,1995,0,1,0,,0
7786,11,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,2,0,0,1,0,0,54,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,7788,2,400,1,31,31,1,7,45.5,0,0,1,0,0,1,1995,0,1,0,,1
7787,6,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,3,0,0,1,0,0,37,0,0,0,0,0,1,0,0,0,0,0,0,1,19999,7789,12,400,3,31,31,1,7,38,0,0,1,0,0,1,1995,0,0,1,,0
7788,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,2,0,0,1,0,0,42,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,7790,9,400,4,31,31,1,6,38,0,0,1,0,0,1,1995,1,0,0,,0
7789,11,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,1,0,0,1,0,0,50,1,0,0,0,0,1,0,0,0,0,0,0,1,69001,7791,13,400,4,31,31,2,8,45.5,0,0,1,6,0,3.5,1995,0,0,1,,0
7790,10,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,5,0,0,1,0,0,34,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,7792,16,400,2,31,31,0,7,33,1,0,1,1,6,2,1995,0,1,0,,0
7791,8,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,3,1,1,0,0,0,28,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,7793,8,400,4,31,31,2,7,33,0,0,1,3,0,1,1995,0,1,0,,0
7792,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,1,1,0,0,0,28,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,7794,3,400,3,31,31,2,5,33,0,0,1,0,0,1,1995,1,0,0,,0
7793,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,0,1,0,0,35,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,7795,1,400,3,31,31,0,7,33,0,0,0,6,0,1,1995,0,1,0,,0
7794,4,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,0,1,0,0,36,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,7796,4,400,3,31,31,5,7,38,0,0,1,0,0,1,1995,1,0,0,,0
7795,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,1,0,0,48,1,0,0,0,0,0,1,0,0,0,0,0,1,69001,7797,9,400,1,31,31,0,0,45.5,0,0,1,0,0,1,1995,0,1,0,,0
7796,3,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,1,1,0,0,0,28,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,7798,12,400,3,31,31,1,3,33,0,0,1,0,0,1,1995,0,1,0,,0
7797,11,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,1,0,0,64,1,0,0,0,0,1,0,0,0,0,0,0,1,49500,7799,16,400,4,31,31,2,6,58,0,0,1,6,0,1,1995,0,0,1,,1
7798,6,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,3,1,0,1,0,0,51,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,7800,4,400,4,31,31,0,7,45.5,0,0,1,0,0,1,1995,0,0,1,,0
7799,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,1,0,0,1,0,0,33,0,0,0,1,0,0,0,0,0,0,1,0,0,34500,7801,6,400,1,31,31,1,7,33,0,0,1,0,0,1,1995,1,0,0,,0
7800,8,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,5,1,0,1,0,0,39,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,7802,11,400,3,31,31,2,7,38,0,0,1,0,0,1,1995,0,1,0,,0
7801,8,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,2,0,0,1,0,0,55,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,7803,7,400,4,31,31,0,8,45.5,0,0,1,0,0,1,1995,0,0,1,,0
7802,9,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,3,0,0,1,0,0,31,1,0,0,0,1,0,0,0,0,0,0,1,0,69001,7804,12,500,1,31,31,1,7,33,0,0,1,0,2.5,1,1995,0,0,1,,0
7803,11,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,2,0,0,1,0,0,33,0,0,0,0,0,1,0,0,0,0,0,0,1,69001,7805,15,400,3,31,31,0,6,33,0,0,1,0,0,1,1995,0,0,1,,0
7804,10,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,4,0,0,1,0,0,37,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,7806,6,400,2,31,31,5,8,38,0,0,1,1,0,1,1995,0,1,0,,0
7805,10,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,4,0,0,1,0,0,55,0,0,0,1,0,0,0,0,0,0,1,0,0,24500,7807,4,400,1,31,31,2,7,45.5,0,0,1,3,0,1,1995,1,0,0,,0
7806,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,0,1,0,0,45,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,7808,8,400,4,31,31,2,6,38,0,0,1,3,0,1,1995,1,0,0,,0
7807,3,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,0,0,1,0,0,46,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,7809,13,400,1,31,31,1,7,45.5,0,0,1,6,0,1,1995,0,1,0,,0
7808,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,2,1,0,1,0,0,55,1,0,0,0,0,1,0,0,0,0,0,0,1,19999,7810,16,400,2,31,31,0,5,45.5,0,0,1,0,0,1,1995,0,0,1,,0
7809,7,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,3,0,1,0,0,0,27,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,7811,12,400,2,31,31,1,6,33,0,0,1,0,0,1,1995,1,0,0,,0
7810,6,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,0,0,1,0,0,75,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,7812,3,400,2,31,31,1,7,66,0,0,1,3,0,1,1995,0,0,1,,0
7811,7,3,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,4,0,1,0,0,0,47,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,7813,16,700,1,31,31,1,8,45.5,0,0,1,1,6,2,1995,1,0,0,,0
7812,7,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,7,4,0,0,1,0,0,38,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,7814,2,400,3,31,31,5,7,38,0,0,1,0,0,1,1995,1,0,0,,0
7813,8,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,8,3,0,0,1,0,0,41,0,0,0,0,0,1,0,0,0,0,0,0,1,69001,7815,11,400,4,31,31,0,8,38,0,0,1,6,0,1,1995,0,0,1,,0
7814,8,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,2,0,0,1,0,0,37,1,0,0,1,0,0,0,0,0,0,1,0,0,69001,7816,7,400,2,11.5,11.5,2,8,38,0,0,1,0,0,1,1995,1,0,0,,0
7815,10,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,1,0,0,1,0,0,52,0,0,0,0,0,1,0,0,0,0,0,0,1,19999,7817,1,400,2,31,31,0,7,45.5,0,0,1,0,0,1,1995,0,0,1,,0
7816,11,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,3,0,0,1,0,0,48,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,7818,6,400,2,31,31,2,7,45.5,0,0,1,0,0,1,1995,1,0,0,,0
7817,12,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,1,1,0,1,0,0,29,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,7819,3,400,3,31,31,0,7,33,0,0,1,0,0,1,1995,0,1,0,,0
7818,11,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,1,0,0,1,0,0,49,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,7820,2,400,4,31,31,2,6,45.5,1,0,1,1,0,1,1995,1,0,0,,0
7819,11,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,1,1,1,0,0,0,27,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,7821,4,400,1,31,31,5,6,33,0,0,1,1,0,1,1995,0,1,0,,0
7820,11,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,3,0,1,0,0,0,29,1,0,0,0,1,0,0,0,0,0,0,1,0,69001,7822,2,400,2,31,31,0,6,33,0,0,1,0,0,1,1995,0,0,1,,1
7821,11,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,2,1,0,1,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,7823,2,400,2,31,31,1,5,33,0,0,1,3,0,1,1995,0,1,0,,0
7822,11,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,3,1,1,0,0,0,32,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,7824,7,400,4,31,31,1,6,33,0,0,1,0,0,1,1995,1,0,0,,0
7823,11,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,3,0,0,1,0,0,30,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,7825,15,400,4,31,31,2,7,33,0,0,1,6,0,1,1995,0,1,0,,0
7824,10,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,3,0,0,1,0,0,37,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,7826,15,400,4,31,31,0,5,38,0,0,1,1,0,1,1995,0,1,0,,0
7825,8,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,3,0,0,1,0,0,55,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,7827,9,400,4,31,31,5,7,45.5,0,0,1,1,1,1,1995,1,0,0,,0
7826,8,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,0,1,0,0,52,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,7828,2,400,2,31,31,1,8,45.5,0,0,1,6,0,1,1995,0,1,0,,0
7827,11,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,2,0,0,1,0,0,48,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,7829,9,400,4,31,31,1,8,45.5,0,0,1,0,0,1,1995,0,0,1,,1
7828,7,4,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,4,0,1,0,0,0,30,1,0,0,1,0,0,0,0,0,0,1,0,0,69001,7830,5,400,2,31,31,2,6,33,0,0,1,3,0,1,1995,1,0,0,,0
7829,6,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,1,0,0,1,0,0,32,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,7831,2,400,2,31,31,0,7,33,0,0,1,6,0,1,1995,1,0,0,,0
7830,6,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,1,1,0,0,0,30,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,7832,5,400,2,31,31,0,6,33,0,0,1,0,0,3.5,1995,0,1,0,,0
7831,4,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1,0,0,1,0,0,28,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,7833,10,400,1,31,31,0,5,33,0,0,1,0,0,1,1995,0,0,1,,0
7832,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,1,0,0,0,45,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,7834,2,400,3,31,31,1,7,38,0,0,1,6,6,2,1995,0,1,0,,0
7833,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,1,0,0,43,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,7835,12,400,1,31,31,2,7,38,0,0,1,0,0,1,1995,1,0,0,,0
7834,4,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2,0,0,1,0,0,65,1,0,0,0,0,0,0,0,1,0,0,1,0,69001,7836,1,400,1,31,31,0,8,58,0,0,1,0,0,1,1995,1,0,0,,0
7835,11,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,2,0,0,1,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,1,34500,7837,4,400,1,31,31,0,7,33,0,0,1,6,0,1,1995,0,1,0,,0
7836,4,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,1,0,0,61,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,7838,12,400,4,31,31,2,8,58,0,0,1,0,0,1,1995,0,1,0,,0
7837,3,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,1,0,0,38,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,7839,1,400,4,31,31,1,6,38,1,0,1,6,0,1,1995,0,0,1,,0
7838,3,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,1,0,0,0,28,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,7840,16,400,3,31,31,2,6,33,0,0,1,0,0,1,1995,0,1,0,,0
7839,11,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12,1,1,0,1,0,0,39,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,7841,7,400,4,31,31,2,7,38,0,0,1,0,0,1,1995,0,1,0,,0
7840,11,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,5,0,1,0,0,0,43,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,7842,16,400,2,31,31,5,7,38,0,0,1,0,0,1,1995,1,0,0,,0
7841,11,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,5,1,0,1,0,0,29,1,0,0,0,0,0,1,0,0,0,0,0,1,69001,7843,14,400,4,31,31,2,6,33,1,0,1,0,0,1,1995,0,1,0,,0
